pitcher_id,pitcher_name,year,pitches,games,tj_stuff_plus,pitches_per_game,position,pitch_type,mean,std,median,min,max,percentile_1,percentile_99,pitch_grade
668970,Gavin Hollowell,2024,28,1,101.01813543209742,28.0,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,52.17386197952372
671131,Jackson Rutledge,2024,136,3,100.55255424784934,45.333333333333336,SP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,51.24585380360081
687014,Nick Avila,2024,221,8,98.58861249373481,27.625,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,47.33127549477565
677976,Randy Dobnak,2024,177,5,92.64028128310218,35.4,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,35.474911484963826
621237,José Alvarado,2024,995,65,97.7085317570706,15.307692307692308,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,45.577076341698486
519293,Will Smith,2024,668,45,92.53811628698813,14.844444444444445,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,35.27127363426311
640455,Sean Manaea,2024,2881,31,95.40274781807922,92.93548387096774,SP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,40.98112955585163
685801,Hunter Bigge,2024,299,19,106.5532160805753,15.736842105263158,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,63.2065245311168
677076,Clayton Andrews,2024,15,1,92.47290740237591,15.0,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,35.14129763843182
670280,David Bednar,2024,1008,62,107.3108399982009,16.258064516129032,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,64.71663965951657
676604,Tyler Zuber,2024,74,2,109.5127664745823,37.0,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,69.10557512769533
656629,Michael Kopech,2024,1122,67,116.94934527087541,16.746268656716417,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,80.0
650911,Cristopher Sánchez,2024,2733,31,104.4494039068973,88.16129032258064,SP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,59.01315296922173
673513,Yuki Matsui,2024,1038,64,103.61251805489373,16.21875,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,57.34505095125077
605154,John Brebbia,2024,986,59,103.36884957160903,16.71186440677966,RP,All,99.9275100894791,5.01699442232884,99.65265124489378,84.73033633038408,116.94934527087541,86.65905811630736,116.7610246502804,56.8593647758781
